"","HOME","ROAD","GAME.DATE","SPREAD","H.PTS","R.PTS","Diff","sprError","VegDiffPred","VegHPred","VegRPred","PredDifflm01","PredDifflm02","PredHlm01","PredHlm02","PredRlm01","PredRlm02","dpcalm","Hpcalm","Rpcalm","PredDiffRF","PredHRF","PredRRF","PredDiffXGB","PredHXGB","PredRXGB","PredDiffglm","PredHglm","PredRglm"
"2597","TOR","CHA",2015-04-15,-11,92,87,-5,6,-10.4966496547291,102.915502019514,92.3857098409107,-5.93305606542546,-5.75268514895573,101.961041987237,101.480121098987,94.8621918390411,94.2357518566262,-7.75591441361165,101.572984191272,93.2794837232308,-7.54342857142857,101.673836734694,96.6920510204081,-5.76104497909546,99.8411636352539,98.2507781982422,-6.8402159443076,103.437255743836,95.3157574209985
"2601","LAL","IND",2015-11-29,10,103,107,4,-6,9.86326724002626,96.2852192062868,106.272260951792,9.94348764790215,11.0606886339637,95.1133986065948,96.2793664795654,107.526856048381,106.774018700924,11.0830204404233,95.3918177098821,107.733007326496,9.294268707483,95.0248843537415,107.198370748299,6.77512502670288,95.3653793334961,101.302612304688,6.86412236798693,97.3782063983553,104.970488901313
"2610","LAL","NOP",2016-01-12,2,95,91,-4,-6,2.10710842297662,100.950973778558,103.105152803696,2.46501338248511,2.75759337240792,101.309832115914,100.279702396578,102.246457800046,101.462845627996,1.06698340074018,101.462202244102,101.712543059903,3.18396598639456,99.4660952380952,105.316632653061,1.23647391796112,96.9634704589844,103.271743774414,0.344753797256728,101.758186796462,101.849011422403
"2612","OKC","WAS",2016-02-01,-10,114,98,-16,-6,-9.52712980259785,116.421633676089,106.759508359191,-7.97917301039444,-7.91348061393205,114.092066029343,114.652460948391,104.749441384227,104.95875562353,-9.31566639467062,113.932520528264,103.531955376013,-6.74380952380952,112.80243537415,104.476721088435,-6.09879112243652,109.70532989502,105.037734985352,-8.77798915516739,111.413150017746,103.028535292149
"2618","IND","NOP",2016-03-24,-14,92,84,-8,6,-13.4052092111227,108.072388652025,94.5783231742077,-4.9454459161169,-5.89384123373444,106.353012526733,105.369433282677,101.942919564188,101.893103904665,-4.23373602193299,106.478833876646,102.267257802074,-4.14404421768708,107.685993197279,100.822357142857,-7.48409223556519,106.295783996582,100.623809814453,-4.48087331158551,106.021049172148,102.264760212572
"2619","PHX","BOS",2016-03-26,9,99,102,3,-6,8.89374738789505,104.143332170112,113.093724655383,4.81773521674655,5.48007311705032,103.930340559105,103.69716452077,109.411849964835,109.384655142482,5.07358556953784,103.88744811004,108.123341456682,6.84889115646258,103.746578231292,106.947210884354,8.29787540435791,108.236366271973,108.091445922852,3.95365604012646,103.234238891874,105.488054341785
"2623","CLE","DET",2016-04-13,-4,110,112,2,6,-3.71001068981062,99.2320115677213,95.5528179890064,-6.44343784998248,-6.24570528213075,104.331660164278,104.017371711401,98.3732938031916,97.5365268948145,-7.64483788451509,104.817521340601,98.0893277111069,-9.952731292517,104.729469387755,96.2777142857143,-8.00577068328857,106.269882202148,97.0695343017578,-7.04551467027411,105.416743031152,99.1169282662663
"2629","ORL","DEN",2016-12-10,2,113,121,8,6,2.10710842297662,101.933237899036,104.079647618495,0.332084268418962,-0.331965265435891,102.615803110239,101.939863408138,102.672948031005,102.279524357782,-0.223697536427009,101.36925794625,102.524713446069,-2.99789115646258,106.702176870748,101.919258503401,-5.9736795425415,105.568962097168,98.4586181640625,-2.39947377507717,103.432792377027,101.543068668354
"2633","SAS","POR",2016-12-30,-10,110,94,-16,-6,-9.52712980259785,106.353426441188,96.7709365075047,-11.4242224540738,-10.3318199521675,111.562289068343,111.625321382712,99.6135030258149,100.316426407972,-12.4226068118155,112.260945248482,99.5078458134879,-11.4304013605442,110.475911564626,99.3369965986395,-9.41744232177734,115.762405395508,97.0553512573242,-9.38628266542859,109.971705636865,101.041156423876
"2635","SAC","LAC",2017-01-06,2,98,106,8,6,2.10710842297662,105.12559629059,107.24675576659,1.37017005758937,1.69745768343442,104.704968199781,104.686710501157,105.361739728031,105.256770678485,1.06551218564879,106.264576656055,105.455619421796,2.84794557823129,108.959639455782,106.033857142857,2.7307140827179,109.961051940918,107.549705505371,1.5721559999139,105.83393546833,104.975130004674
"2644","SAC","PHX",2017-02-03,-4,103,105,2,6,-3.71001068981062,111.019181013459,107.24675576659,-7.10726157677295,-6.65987818589128,111.978019349671,112.851009030547,107.968937037278,108.375393392577,-5.15894297911422,112.198204628918,108.145312427897,-6.35764285714286,112.986544217687,106.521292517007,-7.17895174026489,112.261215209961,104.216911315918,-4.5204446142184,111.025589569487,106.176879930461
"2647","BKN","WAS",2017-02-08,10,110,114,4,-6,9.86326724002626,106.107860411069,116.017209099779,7.24903727500965,9.04508732584125,107.827458584959,107.557923094071,114.559441283911,115.562895360576,7.0683641177215,108.491699625596,115.096152825763,7.76298639455782,107.670891156463,113.481496598639,4.21887302398682,110.689933776855,114.330268859863,4.45791193878819,106.988851943619,110.536484292854
"2652","BOS","PHX",2017-03-24,-16,130,120,-10,6,-15.3442489153851,116.667199706209,101.156163174099,-10.6254738482407,-10.1954714221106,116.663000946279,118.06319219467,106.433807335205,106.618950638253,-10.4856738109397,116.246466356175,105.314008935506,-10.839306122449,116.865489795918,102.54356462585,-10.2827587127686,114.406265258789,102.167930603027,-8.33301992327981,112.556394744975,103.663244600578
"2654","ATL","PHX",2017-03-28,-10,95,91,-4,6,-9.52712980259785,113.720407344774,104.079647618495,-7.01604574349769,-7.84445977925359,112.605189158066,111.905488737286,106.889512427537,107.399880318864,-7.37190493467282,113.723036104048,106.671283504335,-7.93448979591837,113.040959183673,106.159945578231,-6.64350986480713,113.406288146973,100.190727233887,-5.48189011812986,110.037713932382,104.74022658507
"2658","ATL","CLE",2017-04-09,5,126,125,-1,-6,5.01566797937023,104.634464230351,109.682992803587,1.28047529913927,0.322486828522189,108.479009866521,108.541498195055,107.912207555541,108.605893772696,0.793129042632955,109.647753804428,108.705822915768,2.22819387755102,112.440367346939,112.938574829932,2.50407314300537,109.587661743164,117.835037231445,0.209137925421663,107.150251412223,107.37445470104
"2660","ORL","DAL",2013-11-16,2.5,100,108,8,5.5,2.59186834904222,100.950973778558,103.592400211095,-0.816390511625745,-1.32964668731713,104.239350278464,103.350483942826,101.205500998176,101.513949117118,-0.08522898421725,103.27207672921,101.820136573487,-2.01721088435374,101.745278911565,100.279676870748,-4.95463466644287,101.583724975586,96.6503829956055,-1.23176653658112,103.576953984158,101.445710775632
"2661","PHI","TOR",2013-11-20,4.5,98,108,10,5.5,4.53090805330463,99.9687096580799,104.566895025894,0.707455496046607,2.17379473453737,101.840726243246,101.206292250137,105.059638469785,105.669610727114,1.69207872255314,102.136598135587,106.493228327712,-0.23421768707483,101.355612244898,106.933931972789,-1.77806305885315,103.836212158203,101.782066345215,-0.0475196156898744,102.078232145286,104.106352008581
"2663","NYK","NOP",2013-12-01,-1.5,99,103,4,5.5,-1.2862110594826,99.7231436279604,98.4763024334024,3.33861276870222,4.15197301252782,95.8978307469199,96.9427302281604,99.8832971152974,99.5989232086548,5.31608289448619,94.6562485092446,99.5928282551154,4.3169693877551,95.1053333333333,98.7260102040816,6.13490295410156,96.2716598510742,97.675666809082,2.84876788903661,97.6005963701736,99.7671187448483
"2668","MIA","CLE",2013-12-14,-12.5,114,107,-7,5.5,-11.9509294329259,106.107860411069,94.0910757668083,-11.5442910219922,-12.393162575834,100.522852745604,101.170555927038,94.323801758532,94.9225505318778,-12.6868684299163,101.862458449422,93.5861909559615,-10.1372993197279,103.531537414966,95.4407142857143,-11.0115118026733,101.911437988281,92.7094421386719,-11.613207329803,102.467400973525,95.2767969890793
"2675","DAL","NOP",2014-01-11,-8.5,110,107,-3,5.5,-8.07285002440104,102.915502019514,94.8219468779074,-6.48815142418796,-5.96685001851188,101.977991323473,101.904126227413,98.1410578547844,99.8203636648197,-5.58449235668925,102.879416006645,98.244649866798,-8.44874489795919,105.113027210884,99.5689965986395,-6.03734064102173,101.215728759766,100.408447265625,-4.83748955380648,104.105272709791,99.1191506580457
"2680","WAS","NOP",2014-02-22,-6.5,94,93,-1,5.5,-6.13381032013863,101.442105838797,95.3091942853067,-6.42601645239514,-6.67195241505248,100.306664059808,100.252013531898,94.6782151409736,94.2585059164816,-4.68851576026977,99.6923163829395,95.4726878047911,-5.23529931972789,99.4269455782313,97.0455544217688,-4.79989433288574,100.341537475586,97.4353408813477,-3.36124765858615,100.988879156865,97.5466931908029
"2692","HOU","DEN",2014-04-06,-10.5,130,125,-5,5.5,-10.0118897286635,116.421633676089,106.272260951792,-8.10047018037885,-7.68270041447163,113.264583449967,114.379633421666,103.663560149713,104.269373231819,-8.69242568019703,112.113573488749,104.175238021212,-8.69887414965986,111.531965986394,103.720965986395,-7.90508317947388,109.595428466797,103.57022857666,-7.09541903145149,109.644399349465,103.043423792867
"2693","SAC","OKC",2014-04-08,9.5,92,107,15,5.5,9.37850731396066,95.5485211159281,105.054142433293,5.23860061700988,5.26692662837423,99.1018998654614,99.3431103576045,105.647674637432,105.239438763789,5.09161284041581,99.9874765714411,104.721095142708,4.87203741496599,102.252455782313,106.499802721088,6.77512502670288,104.071746826172,103.946067810059,3.68136538466541,101.506493763036,103.598414422906
"2700","PHI","SAS",2014-12-01,11.5,103,109,6,-5.5,11.3175470182231,91.865030664135,103.348776507396,14.8521571037922,14.8104062905617,92.1063821641565,93.7849025409676,106.177334574977,104.62537028765,14.8269990751829,91.1040864252427,105.084757841539,10.223768707483,92.098469387755,102.838255102041,1.14677619934082,89.2846832275391,94.8283615112305,11.1031909242244,94.2769151775569,103.889032057306
"2706","POR","SAC",2015-01-19,-9.5,98,94,-4,5.5,-9.04236987653224,107.581256591786,98.4763024334024,-7.89639226419649,-8.36843995450864,105.806407830539,105.019613261267,97.7478025623507,98.4051690397851,-6.8552517134335,105.389921555411,98.421532601532,-8.68475850340136,104.381224489796,96.9378741496598,-7.17680168151855,108.671020507812,96.5895233154297,-6.72504240516654,104.866581204401,98.9873579053497
"2712","MIN","ATL",2015-02-09,6.5,105,117,12,5.5,6.46994775756704,100.214275688199,106.759508359191,8.02810249429249,7.29216867024511,97.5629757543231,98.0182390666942,103.926063180172,102.786402444882,6.86695645583016,98.4752335408605,103.445880241994,6.00978571428571,96.5885102040816,104.099173469388,1.77931296825409,98.738395690918,101.821487426758,6.31835542383648,99.3509616583982,103.012909046158
"2716","DET","CHA",2015-03-08,1.5,101,108,7,5.5,1.62234849691101,95.0573890556891,96.7709365075047,-3.00973179965332,-2.49735515520135,97.0387458472892,95.5346911965539,96.6383370333537,96.2207472186056,-1.16523978089589,97.2232617407476,97.487050684363,-0.499003401360544,99.4036054421768,101.092714285714,3.51851987838745,97.6897811889648,98.5372314453125,-1.7187857513628,98.6080662625335,98.3448836567874
"2717","LAC","MIN",2015-03-09,-7.5,89,76,-13,-5.5,-7.10333017226983,107.335690561666,100.1816683593,-13.0077001260555,-13.5037069425746,107.590185883581,109.118993971162,98.7633513128332,98.4370301783916,-11.3491184174283,107.572431951201,97.936827950175,-8.39585374149659,108.367925170068,98.0121632653061,-8.061203956604,110.046722412109,94.543586730957,-9.456883612905,107.058117245753,98.4609853856282
"2721","CHA","PHI",2015-04-04,-6.5,92,91,-1,5.5,-6.13381032013863,97.758615387004,91.6548387298117,-6.11293479286102,-6.99347693554599,98.674714098281,99.2763571297823,94.6181016781823,94.8955192186473,-7.59110101377796,98.271208852791,93.5677423691029,-9.87147278911565,96.793850340136,94.1262210884354,-1.80165529251099,100.193496704102,89.342887878418,-6.50236061618189,99.8950276374169,95.2231381129392
"2722","SAS","HOU",2015-04-08,-6.5,110,98,-12,-5.5,-6.13381032013863,105.616728350829,99.4507972482011,-4.13140862907052,-3.94032140884688,105.785623014864,105.545135544963,100.532750943491,99.0369053914262,-6.76445875461349,106.428973718801,99.264267412894,-7.24702721088435,105.228346938776,95.7203945578232,-6.53602266311646,103.897392272949,74.5182952880859,-5.41180518592419,105.224247150802,99.3673092971782
"2731","SAS","BOS",2015-12-05,-8.5,108,105,-3,5.5,-8.07285002440104,100.459841718319,92.3857098409107,-7.97094166534219,-8.51715169342973,99.3048039879007,98.9008692247193,92.7500039928467,91.3434789453822,-7.99190482396092,99.5140540314619,93.0019942277912,-7.13834013605442,101.475795918367,91.7392244897959,-8.44049644470215,100.102569580078,89.0428009033203,-6.59660245757573,100.451341832804,94.9663052193628
"2734","OKC","ATL",2015-12-10,-7.5,107,94,-13,-5.5,-7.10333017226983,109.054652772503,101.887034285198,-6.22746893269612,-6.09935186204328,106.866231213141,106.570537364698,99.2768395117772,99.2201610933332,-6.75211934510368,108.009707740928,99.1278853525857,-6.99494897959184,108.847795918367,100.493680272109,-4.62442684173584,106.93318939209,100.86848449707,-4.82984915309928,106.068229976633,99.9805413968109
"2743","SAC","LAL",2016-01-07,-8.5,118,115,-3,5.5,-8.07285002440104,111.510313073698,103.348776507396,-9.36657228889862,-10.4307936158064,111.76614986815,111.456012678384,104.36432022686,104.797667048225,-8.83737461258828,110.970062886755,103.609118451604,-8.41227551020408,105.968986394558,105.334727891156,-10.2654266357422,101.273406982422,107.311004638672,-7.80214824952471,108.069936046448,102.845333582133
"2744","LAC","CHA",2016-01-09,-8.5,97,83,-14,-5.5,-8.07285002440104,105.862294380949,97.7454313223034,-3.69417472192328,-3.57310503504951,106.808311405456,106.468985869455,100.715875729084,99.838839046731,-5.08888579374812,106.722847565967,100.05894194357,-8.46611904761905,106.455496598639,98.5910680272109,-9.94862174987793,106.93635559082,97.8896942138672,-5.24310620403084,107.403547215384,100.4902862382
"2748","BOS","CHI",2016-01-22,-3.5,110,101,-9,-5.5,-3.22525076374501,106.107860411069,102.861529099996,-5.29486600194793,-5.43992266218133,109.427798141108,109.227355992531,103.010172973774,103.096228700644,-4.76970750121799,108.655385193392,102.776148454731,-5.63651020408163,108.161700680272,99.7008639455783,-5.32468128204346,112.485626220703,100.670440673828,-3.98663202705164,106.296704536181,101.632973259271
"2756","TOR","MEM",2016-02-21,-7.5,98,85,-13,-5.5,-7.10333017226983,104.634464230351,97.5018076186037,-5.57826377871617,-5.51199692510679,100.556246201464,100.531842946312,98.547131793978,98.6618424367397,-6.08510267118631,102.224463474914,97.6615089171721,-7.48482993197279,102.571700680272,98.1175204081632,-5.26243257522583,102.222106933594,95.0730590820312,-5.16106436096038,103.195390720886,99.0737667235109
"2763","HOU","LAL",2016-04-10,-14.5,130,110,-20,-5.5,-13.8899691371883,113.720407344774,99.6944209519007,-11.4322379915824,-11.6504254357784,111.380383493284,112.009699066154,100.53105762167,100.337151255561,-9.76376585407139,109.484130544433,100.95431243863,-11.2842891156463,111.162891156463,100.736527210884,-10.9725093841553,110.42919921875,100.76097869873,-8.50619692992518,107.548265064649,100.906401697882
"2767","MIN","NYK",2016-11-30,-3.5,104,106,2,5.5,-3.22525076374501,107.335690561666,104.079647618495,-4.68746047466043,-5.57406393418882,108.250734764927,108.109799203507,105.486484798967,105.701818007391,-5.03631617189868,107.629664418114,104.588221295755,-4.03120408163265,107.035115646259,106.258792517007,-2.43012475967407,106.915924072266,102.700904846191,-3.23405939307997,106.052618135538,103.43983053406
"2769","MIL","SAS",2016-12-05,6.5,96,97,1,-5.5,6.46994775756704,98.4953134773627,105.054142433293,0.841855972894774,1.35021547306312,102.666972461356,101.905505100725,101.367200787136,100.776315109604,0.393155204444846,102.996140322722,100.819466097959,-1.33618367346939,102.572517006803,101.393479591837,-0.0966198742389679,102.65251159668,99.4047470092773,-0.744044204646952,103.727660960883,101.551105970571
"2776","HOU","NYK",2016-12-31,-12.5,129,122,-7,5.5,-11.9509294329259,118.386161917046,106.272260951792,-12.4680795847986,-12.3185492540009,120.230635976457,122.981849026233,108.222707547023,108.318403520804,-11.5121521659912,120.457938147952,108.532258715304,-12.8733027210884,120.245299319728,107.896891156463,-10.4232358932495,119.831367492676,106.940780639648,-9.15005930878952,115.318897588959,105.838539754614
